	title	text
3854	metamorphoses	 Achilles saw that Cycnus was stained with blood where it struck, and exulted, but in vain: there was no wound: it was Menoetes’s blood! Then truly maddened, he leapt headlong from his high chariot, and seeking out his charmed enemy, at close quarters, with glittering sword, saw shield and helmet carved through, but still the iron blunted on the impenetrable body
3855	metamorphoses	 He could stand it no longer, and he beat at the face and hollow temples of his enemy three or four times with his raised shield and sword-hilt
3856	metamorphoses	One presses as the other gives way: he rushes and harries him, allowing no respite from the shock
3857	metamorphoses	 Fear grips Cycnus, shadows swim in front of his eyes, and, as he steps backwards, his retreating step is blocked, by a boulder, on the open ground
3858	metamorphoses	 As he is trapped with his body bent against it, Achilles turns him over with great force, and dashes him to the ground
3859	metamorphoses	 Then pressing his hard knees and shield into Cycnus’s chest, he pulls on the helmet straps, which, tightening under the chin, squeeze the throat and windpipe, and stop the passage of breath
3860	metamorphoses	 He prepares to strip his defeated enemy: he sees empty armour: the god of the sea has changed the body into that of a white bird, whose name is the one he bore, but a moment ago
3861	metamorphoses	This battle brought about that truce, of many days duration, when both sides grounded their weapons and rested
3862	metamorphoses	 While alert sentries patrolled the Trojan walls and alert sentries patrolled the Greek trenches, a feast day arrived, on which Achilles, the victor over Cycnus, was propitiating Pallas with the blood of a sacrificial cow
3863	metamorphoses	 When its entrails had been placed on the blazing altars, and the perfume the gods love had climbed to the heavens, part was put aside for their holy rites, and the rest set out on the tables
3864	metamorphoses	 The leaders reclined on couches, and ate their fill of the roasted meat, while they quenched their thirst, and drowned their cares, with wine
3865	metamorphoses	 The zither, the sound of singing, the long boxwood flute pierced with many holes, was not their entertainment, rather they lengthened the night with talk, and courage was their theme
3866	metamorphoses	 They talked of their enemies’ battles, and of their own, and delighted in recounting, in turn, the dangers they had encountered and survived
3867	metamorphoses	" What else should Achilles speak of, and what else should be spoken of in great Achilles’s presence?
"
3868	metamorphoses	The foremost talk was of his latest victory, the overthrow of Cycnus
3869	metamorphoses	 It seemed wondrous to all of them that a warrior should have a body no spear could penetrate, impervious to wounds, and that blunted iron swords
3870	metamorphoses	 Achilles himself and the Greeks were marvelling at it, when Nestor said: ‘Cycnus has been the only one among your generation who ignored swords, and whom no blow could pierce
3871	metamorphoses	 But, long ago, I myself saw one Caeneus of Thessaly, who could take a thousand strokes with unwounded body: Thessalian Caeneus, I say, who, famous for his exploits, lived on Mount Othrys, and what made it more remarkable in him, he had been born a woman
3872	metamorphoses	’ All who there were interested by this strange wonder, and asked him to tell the story
3873	metamorphoses	Achilles, among the rest, said: ‘Say on, old one! O ancient eloquence, wisdom of our age, all of us equally desire to hear, who Caeneus was, why he was changed to his opposite, what campaign you met him in, fighting against whom, by whom he was overcome, if anyone overcame him
3874	metamorphoses	’ Then the old warrior said: ‘Though the slowness of age hampers me, and many things I once saw have slipped from me, I can still remember many
3875	metamorphoses	 Nothing sticks more firmly in my mind than this, amongst all those acts, in battle and at home, and if length of years alone enabled a man to report many deeds, I have lived two hundred years: now I live in my third century
3876	metamorphoses	Elatus’s daughter, Caenis, loveliest of the virgins of Thessaly, was famous for her beauty, a girl longed for in vain, the object of many suitors throughout the neighbouring cities and your own (since she was one of your people, Achilles)
3877	metamorphoses	 Perhaps Peleus also would have tried to wed her, but he had already taken your mother in marriage, or she was promised to your father
3878	metamorphoses	 Caenis would not agree to any marriage, but (so rumour has it) she was walking along a lonely beach, and the god took her by force
3879	metamorphoses	 When Neptune had enjoyed his new love he said: “Make your wish, without fear of refusal
3880	metamorphoses	 Ask for what you most want!” (The same rumour mentioned this
3881	metamorphoses	")
"
3882	metamorphoses	“This injury evokes the great desire never to be able to suffer any such again
3883	metamorphoses	 Grant I might not be a woman: you will have given me everything,” Caenis said
3884	metamorphoses	 She spoke the last words in a deeper tone that might have been the sound of a man’s voice
3885	metamorphoses	 So it was: the god of the deep ocean had already accepted her wish, and had granted, over and above it, that as a man Caeneus would be protected from all wounds, and never fall to the sword
3886	metamorphoses	 Caeneus, the Atracides, left, happy with his gifts, and spent his time in manly pastimes, roaming the Thessalian fields
3887	metamorphoses	"’
"
3888	metamorphoses	‘Pirithoüs, the daring son of Ixion, married Hippodame, and invited the cloud-born centaurs to take their place at tables, set in lines, in a tree-shaded cave
3889	metamorphoses	 Caeneus, and the other Thessalian princes were there, and I was there myself
3890	metamorphoses	 The festive palace echoed with the noisy crowd
3891	metamorphoses	 See, they were singing the marriage song, and the great hall smoked with fires, and in came the virgin surrounded by a throng of young wives and mothers, conspicuous, in her beauty
3892	metamorphoses	 We declared Pirithoüs to be blessed in his bride, which almost betrayed his good fortune
3893	metamorphoses	 For your heart was heated by the sight of the girl as much as by wine, Eurytus, most savage of the savage Centaurs: and drunkenness twinned with lust ruled it
3894	metamorphoses	At once the tables were overturned and the banquet in turmoil, and the new bride was grabbed by the hair and dragged off by force
3895	metamorphoses	 Eurytus seized Hippodame: the others whosoever they wished to, or could, and it looked like the rape of a city
3896	metamorphoses	 The palace sounded with women’s cries
3897	metamorphoses	 We all leaped up quickly, and Theseus, first, shouted out: ‘What foolishness drives you to this, Eurytus, that you challenge Pirithoüs in my presence, and unknowingly attack two in one? Lest his words were in vain, the brave hero pushed aside those threatening him, and rescued the girl from the madmen
3898	metamorphoses	 The other made no reply (since he could not defend his actions with words) but attacked her champion, with violent hands, striking at his face and noble chest
