English Word	Valence	Arousal	Dominance	Kinyarwanda Word
trumpeter	0.673	0.600	0.676	impanda
truncate	0.323	0.600	0.412	Gucamo
truncated	0.316	0.602	0.439	yaciwe
trundle	0.507	0.270	0.414	trundle
trunk	0.271	0.167	0.404	umutiba
truss	0.521	0.482	0.569	truss
trust	0.888	0.547	0.741	kwizerana
trustee	0.531	0.442	0.658	umucungamutungo
trusting	0.857	0.508	0.750	kwizerana
trustworthy	0.969	0.315	0.824	kwizerwa
trusty	0.863	0.398	0.696	kwiringirwa
truth	0.971	0.400	0.685	ukuri
truthful	0.708	0.467	0.807	kuvugisha ukuri
truthfulness	0.920	0.549	0.808	kuvugisha ukuri
try	0.604	0.551	0.556	gerageza
tryout	0.459	0.539	0.472	tryout
tryouts	0.490	0.602	0.594	tryouts
tsunami	0.042	0.944	0.684	tsunami
tub	0.449	0.235	0.265	igituba
tuba	0.542	0.402	0.381	tuba
tubby	0.427	0.423	0.353	tubby
tube	0.418	0.279	0.409	itiyo
tuberculosis	0.214	0.519	0.424	igituntu
tubing	0.438	0.363	0.358	tubing
tubular	0.458	0.361	0.464	tubular
tubule	0.500	0.330	0.333	tubule
tuck	0.367	0.473	0.361	tuck
tucker	0.475	0.558	0.429	tucker
tuesday	0.469	0.184	0.330	Ku wa kabiri
tufted	0.500	0.510	0.406	tufted
tug	0.320	0.604	0.558	tug
tugboat	0.271	0.510	0.652	ubwato
tuition	0.531	0.372	0.436	amafaranga y'ishuri
tulip	0.730	0.189	0.356	tulip
tumble	0.276	0.556	0.272	gutemba
tumbler	0.520	0.260	0.352	tumbler
tumbleweed	0.312	0.471	0.427	tumbleweed
tummy	0.427	0.365	0.230	inda
tumor	0.102	0.664	0.324	ikibyimba
tumour	0.092	0.627	0.464	ikibyimba
tumult	0.271	0.640	0.636	imvururu
tumultuous	0.208	0.622	0.590	umuvurungano
tun	0.386	0.413	0.364	tun
tuna	0.531	0.386	0.304	tuna
tunable	0.510	0.364	0.582	birashoboka
tune	0.708	0.479	0.426	tune
tunic	0.531	0.248	0.391	tunic
tuning	0.719	0.390	0.635	tuning
tunnel	0.312	0.490	0.412	umuyoboro
turban	0.469	0.386	0.426	igitambara
turbidity	0.184	0.607	0.393	akajagari
turbine	0.520	0.549	0.575	turbine
turbo	0.583	0.729	0.596	turbo
turbulence	0.062	0.922	0.532	imivurungano
turbulent	0.302	0.792	0.612	imivurungano
turd	0.240	0.519	0.383	turd
turf	0.531	0.192	0.295	turf
turkey	0.634	0.245	0.247	turkey
turmeric	0.542	0.316	0.312	turmeric
turmoil	0.198	0.888	0.417	imvururu
turn	0.531	0.398	0.482	hindukira
turnaround	0.560	0.654	0.407	impinduka
turned	0.630	0.538	0.583	yarahindutse
turning	0.510	0.684	0.420	guhindukira
turnip	0.561	0.183	0.254	shitingi
turnkey	0.531	0.382	0.427	turnkey
turnoff	0.312	0.560	0.327	kuzimya
turnout	0.641	0.692	0.898	abitabiriye
turnover	0.490	0.392	0.512	ibicuruzwa
turnpike	0.459	0.434	0.462	turnpike
turntable	0.531	0.455	0.406	impinduka
turpentine	0.320	0.539	0.571	turpentine
turquoise	0.786	0.226	0.357	turquoise
turret	0.494	0.500	0.588	tarret
turtle	0.291	0.102	0.271	akanyamasyo
turtleneck	0.583	0.398	0.327	turtleneck
tussle	0.333	0.919	0.691	guterana amagambo
tutelage	0.393	0.442	0.609	tutelage
tutor	0.750	0.346	0.826	umurezi
tutoring	0.663	0.402	0.702	kurera
tutu	0.583	0.276	0.233	tutu
tux	0.531	0.365	0.462	tux
tuxedo	0.694	0.354	0.519	tuxedo
tv	0.622	0.380	0.393	TV
twain	0.541	0.255	0.370	Twin
twat	0.292	0.459	0.404	twat
twats	0.406	0.588	0.383	twats
tweak	0.440	0.462	0.452	tweak
tweed	0.510	0.440	0.412	tweed
tweet	0.659	0.490	0.537	tweet
tweezers	0.493	0.408	0.295	tweezers
twelfth	0.521	0.292	0.527	cumi na kabiri
twelve	0.490	0.298	0.412	cumi na kabiri
twentieth	0.469	0.297	0.346	makumyabiri
twenty	0.520	0.292	0.286	makumyabiri
twerp	0.408	0.443	0.384	twerp
twig	0.378	0.288	0.236	twig
twilight	0.622	0.341	0.633	twilight
twill	0.449	0.415	0.353	twill
twin	0.688	0.363	0.453	impanga
twine	0.521	0.380	0.337	twine
twinge	0.316	0.720	0.471	twinge
twinkle	0.719	0.724	0.610	twinkle
twins	0.760	0.473	0.602	impanga
twirl	0.552	0.647	0.409	twirl
twist	0.375	0.469	0.337	kugoreka
twisted	0.071	0.736	0.311	yagoretse
twister	0.330	0.680	0.647	twister
twit	0.194	0.653	0.198	twit
twitch	0.510	0.740	0.548	twitch
twitching	0.292	0.700	0.482	kunyeganyega
twitchy	0.094	0.918	0.281	twitchy
two	0.520	0.200	0.404	bibiri
two step	0.583	0.314	0.327	intambwe ebyiri
twofaced	0.387	0.620	0.384	twofaced
twofold	0.573	0.333	0.551	kabiri
twosome	0.583	0.544	0.500	twosome
tycoon	0.682	0.596	0.867	umutunzi
tyke	0.500	0.388	0.300	tyke
type	0.500	0.284	0.364	Ubwoko
typewriter	0.542	0.373	0.418	imashini yandika
typhoid	0.265	0.458	0.401	tifoyide
typhoon	0.323	0.796	0.697	inkubi y'umuyaga
typical	0.635	0.206	0.426	bisanzwe
typically	0.569	0.377	0.559	mubisanzwe
typist	0.551	0.559	0.528	imashini yandika
typo	0.224	0.415	0.255	ikosa
typography	0.480	0.334	0.574	Imyandikire
tyrannical	0.167	0.860	0.731	igitugu
tyranny	0.112	0.792	0.705	igitugu
tyrant	0.115	0.850	0.683	umunyagitugu
tyre	0.480	0.358	0.407	ipine
ubiquitous	0.635	0.571	0.884	ahantu hose
ubiquity	0.578	0.490	0.595	ahantu hose
ugliness	0.094	0.407	0.267	ububi
ugly	0.167	0.630	0.254	mubi
uhoh	0.320	0.622	0.284	uhoh
ukulele	0.513	0.358	0.365	ukulele
ulcer	0.286	0.596	0.377	ibisebe
ulterior	0.375	0.509	0.490	ulterior
ultimate	0.648	0.645	0.544	iherezo
ultimately	0.385	0.480	0.558	amaherezo
ultimatum	0.219	0.855	0.837	ultimatum
ultimo	0.375	0.363	0.300	ultimo
ultrasound	0.573	0.594	0.600	ultrasound
ultraviolet	0.604	0.448	0.673	ultraviolet
umbilical	0.398	0.406	0.333	umbilical
umbra	0.408	0.400	0.337	umbra
umbrella	0.583	0.246	0.255	umutaka
umpire	0.520	0.592	0.755	umusifuzi
umpteen	0.510	0.460	0.611	umpteen
unabashed	0.292	0.614	0.488	adashed
unabated	0.532	0.420	0.466	unabated
unable	0.132	0.459	0.193	ntibishoboka
unacceptable	0.133	0.479	0.330	ntibyemewe
unaccompanied	0.292	0.376	0.297	baherekejwe
unaccountable	0.180	0.600	0.543	kubara
unaccounted	0.410	0.338	0.361	atabaruwe
unacknowledged	0.240	0.269	0.116	utabizi
unadulterated	0.570	0.420	0.528	Kureka
unaffected	0.542	0.265	0.571	bitagize ingaruka
unafraid	0.500	0.520	0.655	udatinya
unaided	0.290	0.410	0.336	idafashijwe
unaltered	0.571	0.269	0.598	idahinduwe
unambiguous	0.406	0.390	0.578	bidasobanutse
unanimity	0.490	0.407	0.706	bose hamwe
unanimous	0.656	0.380	0.682	bose hamwe
unanimously	0.686	0.333	0.738	bose hamwe
unannounced	0.240	0.588	0.291	bitamenyeshejwe
unanswered	0.276	0.361	0.219	ibisubizo
unanticipated	0.255	0.775	0.327	bitateganijwe
unappreciated	0.143	0.431	0.209	idashimwe
unapproved	0.184	0.471	0.254	bitemewe
unarmed	0.427	0.420	0.241	nta ntwaro
unassisted	0.302	0.320	0.211	idafashijwe
unassuming	0.490	0.230	0.471	kudasuzugura
unattached	0.192	0.439	0.283	idahuye
unattainable	0.220	0.635	0.571	kutagerwaho
unattended	0.255	0.400	0.167	kutitaho
unattractive	0.177	0.307	0.208	idashimishije
unauthorized	0.260	0.448	0.259	atabifitiye uburenganzira
unavailable	0.323	0.281	0.159	ntibishoboka
unavoidable	0.350	0.580	0.445	bidashoboka
unaware	0.208	0.355	0.310	utabizi
unbalanced	0.302	0.596	0.343	kutaringaniza
unbearable	0.125	0.798	0.447	kutihanganirwa
unbeatable	0.735	0.719	0.681	ntatsindwa
unbeaten	0.854	0.760	0.828	idatsinzwe
unbecoming	0.123	0.471	0.288	kutajegajega
unbelief	0.265	0.582	0.407	kutizera
unbelievable	0.771	0.790	0.717	ntibishoboka
unbiased	0.625	0.378	0.618	atabogamye
unborn	0.312	0.300	0.216	ataravuka
unbound	0.354	0.402	0.283	unbound
unbounded	0.646	0.600	0.736	idafite imipaka
unbreakable	0.653	0.573	0.759	Ntavunika
unbridled	0.396	0.759	0.448	idahwitse
unbroken	0.550	0.224	0.602	kutavunika
unbutton	0.479	0.539	0.311	buto
uncalled	0.344	0.294	0.222	idahamagarwa
uncanny	0.469	0.461	0.430	unanny
uncaring	0.177	0.245	0.321	kutitaho
uncensured	0.438	0.649	0.509	idafite ubwishingizi
uncertain	0.363	0.500	0.164	gushidikanya
uncertainty	0.064	0.494	0.282	gushidikanya
unchallenged	0.552	0.394	0.545	ntakabuza
unchangeable	0.375	0.442	0.709	idahinduka
unchanged	0.490	0.204	0.237	idahindutse
uncharted	0.188	0.406	0.413	nta shusho
uncherished	0.250	0.412	0.280	idahwitse
uncivilized	0.133	0.600	0.400	idafite umuco
unclaimed	0.316	0.346	0.278	adasabwe
uncle	0.653	0.255	0.578	nyirarume
unclean	0.133	0.529	0.134	kirahumanye
unclear	0.229	0.463	0.202	ntibisobanutse
uncomfortable	0.188	0.610	0.214	ntibyoroshye
uncommon	0.459	0.429	0.373	bidasanzwe
uncommonly	0.626	0.490	0.778	bidasanzwe
uncomplicated	0.740	0.260	0.453	bigoye
uncompromising	0.320	0.531	0.613	kutavuguruzanya
unconcerned	0.562	0.283	0.298	nta kibazo
unconditional	0.760	0.493	0.715	nta shiti
unconfirmed	0.334	0.321	0.339	bitaremezwa
unconnected	0.188	0.265	0.213	ntaho bihuriye
unconscionable	0.208	0.618	0.429	umutimanama
unconscious	0.240	0.356	0.195	ubwenge
unconsciousness	0.177	0.440	0.121	kutamenya
unconstitutional	0.230	0.588	0.491	binyuranyije n'Itegeko Nshinga
unconstrained	0.653	0.640	0.635	nta mbogamizi
uncontested	0.510	0.471	0.689	nta kurwanira
uncontrollable	0.265	0.790	0.626	kugenzurwa
uncontrolled	0.188	0.891	0.544	kugenzurwa
unconventional	0.177	0.509	0.288	bidasanzwe
unconvinced	0.409	0.458	0.228	utajijutse
unconvincing	0.190	0.532	0.144	kujijuka
uncooked	0.312	0.321	0.241	idatetse
uncooperative	0.250	0.422	0.246	kudafatanya
uncorrelated	0.333	0.327	0.316	ntaho bihuriye
uncouth	0.080	0.761	0.350	umunwa
uncover	0.771	0.552	0.648	fungura
uncritical	0.480	0.367	0.412	kunegura
uncut	0.448	0.422	0.278	gukata
undead	0.367	0.635	0.406	idapfuye
undecided	0.286	0.433	0.127	umwanzuro
undefeated	0.833	0.752	0.825	idatsinzwe
undefined	0.260	0.418	0.350	idasobanuwe
undeniable	0.552	0.473	0.778	ntawahakana
underage	0.469	0.461	0.300	abatarageza ku myaka y'ubukure
underbelly	0.406	0.423	0.361	munsi
undercover	0.388	0.627	0.483	rwihishwa
undercurrent	0.357	0.582	0.520	munsi
underdog	0.250	0.410	0.226	underdog
underestimate	0.413	0.464	0.193	gusuzugura
undergo	0.398	0.554	0.339	kunyuramo
undergraduate	0.583	0.500	0.559	icyiciro cya mbere cya kaminuza
underground	0.396	0.455	0.452	munsi y'ubutaka
underhanded	0.188	0.415	0.527	munsi
underlay	0.521	0.365	0.458	munsi
underlie	0.323	0.378	0.275	munsi
underline	0.480	0.412	0.509	umurongo
underlying	0.480	0.445	0.452	munsi
undermine	0.316	0.491	0.413	gutesha agaciro
undermined	0.365	0.409	0.394	byangiritse
underneath	0.450	0.265	0.158	munsi
underpaid	0.146	0.413	0.209	ahembwa make
underpants	0.448	0.473	0.276	munsi
underprivileged	0.167	0.449	0.172	abatishoboye
underrated	0.208	0.520	0.333	munsi
underscore	0.375	0.275	0.306	gushimangira
undersea	0.545	0.490	0.425	munsi yinyanja
undersecretary	0.459	0.377	0.594	umunyamabanga wungirije
undersized	0.316	0.425	0.298	munsi
understaffed	0.148	0.444	0.302	abakozi badahagije
understand	0.760	0.374	0.643	gusobanukirwa
understandable	0.776	0.363	0.566	birumvikana
understanding	0.865	0.304	0.689	gusobanukirwa
understatement	0.347	0.480	0.473	kudashyira mu gaciro
understood	0.780	0.441	0.686	byumvikane
understudy	0.378	0.402	0.420	munsi
undertake	0.796	0.702	0.754	kwiyemeza
undertaker	0.363	0.696	0.611	uwiyemeje
undertaking	0.667	0.530	0.696	kwiyemeza
undertow	0.327	0.639	0.231	kwiyemeza
underwear	0.610	0.546	0.375	imyenda y'imbere
underwood	0.510	0.453	0.510	underwood
underworld	0.177	0.676	0.613	ikuzimu
underwrite	0.416	0.520	0.423	andika
underwriter	0.571	0.327	0.620	umwanditsi
undeserved	0.219	0.552	0.283	bidakwiye
undesirable	0.177	0.644	0.260	kutifuzwa
undesired	0.156	0.441	0.235	kutifuzwa
undetectable	0.438	0.539	0.604	kutamenyekana
undetected	0.224	0.304	0.268	Kutamenyekana
undetermined	0.265	0.256	0.353	Kutamenyekana
undeveloped	0.292	0.330	0.254	idateye imbere
undignified	0.122	0.627	0.308	idafite agaciro
undirected	0.330	0.417	0.310	kutayobora
undisclosed	0.479	0.361	0.314	bitamenyekanye
undiscovered	0.438	0.347	0.261	bitavumbuwe
undisputed	0.646	0.588	0.673	impaka
undisturbed	0.725	0.287	0.434	nta nkomyi
undivided	0.510	0.380	0.490	atagabanijwe
undo	0.365	0.444	0.349	gusubiramo
undoing	0.219	0.452	0.298	gusiba
undoubted	0.592	0.461	0.740	nta gushidikanya
undress	0.438	0.900	0.336	kwiyambura
undressed	0.375	0.755	0.356	kwambara ubusa
undue	0.156	0.573	0.318	bidakwiye
undying	0.708	0.500	0.773	Undying
unearned	0.177	0.340	0.213	batize
unearth	0.427	0.635	0.545	gucukumbura
uneasiness	0.190	0.798	0.241	guhagarika umutima
uneasy	0.115	0.598	0.349	ntibyoroshye
uneducated	0.177	0.350	0.246	abatarize
unemployed	0.094	0.481	0.230	abashomeri
unemployment	0.094	0.400	0.297	ubushomeri
unencumbered	0.604	0.280	0.472	utabaruwe
unending	0.385	0.519	0.454	idashira
unequal	0.118	0.433	0.202	ntibingana
unequalled	0.562	0.470	0.769	ntagereranywa
unequivocal	0.604	0.415	0.615	nta gushidikanya
unequivocally	0.521	0.668	0.554	mu buryo budashidikanywaho
unethical	0.104	0.433	0.269	bitemewe
uneven	0.125	0.457	0.240	ntibingana
uneventful	0.510	0.343	0.410	bidashoboka
unexpected	0.500	0.720	0.333	bitunguranye
unexpectedly	0.354	0.759	0.462	mu buryo butunguranye
unexplainable	0.260	0.448	0.610	bidasobanutse
unexplained	0.271	0.531	0.349	bidasobanutse
unexplored	0.401	0.640	0.388	idashakishijwe
unfailing	0.625	0.635	0.594	kunanirwa
unfair	0.173	0.472	0.190	akarengane
unfairness	0.170	0.817	0.336	akarengane
unfaithful	0.031	0.806	0.298	ubuhemu
unfamiliar	0.219	0.558	0.273	utamenyereye
unfavorable	0.133	0.450	0.232	nabi
unfeeling	0.235	0.377	0.345	kutiyumva
unfettered	0.569	0.650	0.586	idasobanutse
unfinished	0.188	0.368	0.264	bitarangiye
unfit	0.250	0.368	0.185	ntibikwiye
unflinching	0.667	0.606	0.882	kudacogora
unfold	0.612	0.510	0.520	gufungura
unfollow	0.281	0.337	0.293	gukurikira
unforeseen	0.255	0.714	0.500	bitunguranye
unforgettable	0.833	0.561	0.660	itazibagirana
unforgivable	0.276	0.743	0.490	utababarirwa
unforgiving	0.406	0.630	0.793	kutababarira
unfortunate	0.073	0.487	0.195	birababaje
unfortunately	0.104	0.494	0.281	kubwamahirwe
unfounded	0.271	0.520	0.410	bidafite ishingiro
unfreeze	0.458	0.297	0.375	freeze
unfriendly	0.173	0.670	0.458	inshuti
unfulfilled	0.184	0.426	0.268	bituzuye
unfurnished	0.316	0.333	0.272	idafite ibikoresho
unglued	0.378	0.446	0.352	unglued
ungodly	0.296	0.423	0.388	abatubaha Imana
ungrateful	0.219	0.461	0.275	indashima
unguarded	0.156	0.578	0.205	kurinda
unhand	0.406	0.360	0.361	unhand
unhappiness	0.083	0.630	0.222	kutishima
unhappy	0.112	0.500	0.155	batishimye
unharmed	0.740	0.378	0.491	nta nkomyi
unhealthy	0.115	0.549	0.214	bitameze neza
unheard	0.344	0.539	0.500	utarigeze wumva
unhelpful	0.104	0.320	0.118	idafasha
unhindered	0.729	0.441	0.725	nta nkomyi
unholy	0.327	0.560	0.445	idahumanye
unhook	0.375	0.592	0.310	unhook
unicorn	0.776	0.510	0.480	unicorn
unidentified	0.385	0.361	0.199	utaramenyekana
unification	0.688	0.345	0.788	ubumwe
unified	0.729	0.439	0.764	bunze ubumwe
uniform	0.570	0.245	0.655	imyenda imwe
uniformed	0.469	0.519	0.589	imyenda imwe
uniformity	0.745	0.353	0.538	uburinganire
uniformly	0.625	0.333	0.704	kimwe
unimaginable	0.573	0.634	0.589	bidashoboka
unimpeachable	0.684	0.550	0.784	bidashoboka
unimpeached	0.458	0.335	0.433	idahwitse
unimportant	0.281	0.240	0.175	bidafite akamaro
unimpressed	0.198	0.302	0.327	idashimishijwe
unimproved	0.163	0.377	0.144	bitemewe
uninfected	0.688	0.304	0.389	utanduye
uninformed	0.156	0.370	0.182	atabimenyeshejwe
uninhabited	0.301	0.230	0.221	idatuwe
uninitiated	0.271	0.288	0.288	batabizi
uninspired	0.163	0.243	0.260	idahumekewe
unintelligible	0.208	0.472	0.283	bitumvikana
unintended	0.438	0.385	0.349	utabigambiriye
unintentional	0.333	0.538	0.306	utabishaka
unintentionally	0.460	0.490	0.286	utabishaka
uninterested	0.365	0.240	0.328	idashishikajwe
uninteresting	0.153	0.235	0.228	idashimishije
uninterrupted	0.500	0.434	0.527	nta nkomyi
uninvited	0.090	0.385	0.307	batatumiwe
union	0.854	0.226	0.766	ubumwe
unique	0.823	0.347	0.661	idasanzwe
unisex	0.492	0.417	0.417	unisex
unison	0.510	0.439	0.583	ubumwe
unit	0.562	0.235	0.578	igice
unitary	0.531	0.239	0.641	ubumwe
unite	0.781	0.375	0.610	shyira hamwe
united	0.781	0.431	0.783	ubumwe
unity	0.837	0.288	0.658	ubumwe
universal	0.802	0.417	0.833	kwisi yose
universality	0.796	0.410	0.840	rusange
universe	0.694	0.454	0.839	isanzure
university	0.735	0.574	0.741	kaminuza
unjust	0.115	0.625	0.278	Kurenganya
unjustifiable	0.115	0.596	0.394	bidafite ishingiro
unjustified	0.288	0.541	0.314	bidafite ishingiro
unkind	0.135	0.409	0.310	ineza
unknowable	0.347	0.540	0.396	bitamenyekana
unknown	0.357	0.450	0.204	bitazwi
unlawful	0.094	0.759	0.402	bitemewe
unleash	0.479	0.775	0.559	kurekura
unlicensed	0.306	0.574	0.196	nta ruhushya
unlike	0.439	0.439	0.418	bitandukanye
unlikely	0.271	0.293	0.245	ntibishoboka
unlimited	0.750	0.623	0.679	unlimited
unlisted	0.365	0.265	0.218	kurutonde
unload	0.656	0.639	0.573	gupakurura
unloaded	0.469	0.380	0.331	gupakururwa
unlock	0.582	0.442	0.592	fungura
unlucky	0.073	0.395	0.198	amahirwe
unmanageable	0.177	0.666	0.482	gucungwa
unmanned	0.235	0.441	0.324	umuntu
unmarked	0.416	0.294	0.433	Ikimenyetso
unmarried	0.438	0.480	0.545	atarubatse
unmask	0.323	0.690	0.520	unmask
unmatched	0.776	0.536	0.771	ntagereranywa
unmistakable	0.602	0.571	0.765	udashidikanya
unmitigated	0.649	0.427	0.422	unmitigated
unmoved	0.184	0.355	0.360	itimuwe
unnamed	0.316	0.189	0.284	izina
unnatural	0.153	0.587	0.434	bidasanzwe
unnecessary	0.219	0.358	0.190	bitari ngombwa
unneeded	0.177	0.375	0.245	bidakenewe
unnoticed	0.302	0.440	0.260	kutamenyekana
unnumbered	0.406	0.255	0.331	utabaruwe
unobserved	0.398	0.255	0.257	idakurikiranwa
unobstructed	0.583	0.440	0.573	ntakabuza
unobtrusive	0.447	0.327	0.402	idashimishije
unoccupied	0.258	0.245	0.412	idahwitse
unofficial	0.260	0.302	0.255	bitemewe
unopened	0.542	0.340	0.265	idafunguwe
unopposed	0.615	0.375	0.537	idahwitse
unordered	0.224	0.482	0.190	idafite gahunda
unorganised	0.250	0.500	0.212	idashyizwe hamwe
unorganized	0.260	0.657	0.173	idashyizwe hamwe
unorthodox	0.340	0.480	0.441	idasanzwe
unpack	0.531	0.528	0.445	gupakurura
unpaid	0.300	0.413	0.365	adahembwa
unparalleled	0.708	0.306	0.538	ntagereranywa
unpleasant	0.122	0.612	0.185	bidashimishije
unpleasantness	0.062	0.724	0.264	kubabaza
unplug	0.239	0.441	0.404	gucomeka
unplugged	0.367	0.375	0.318	Gucomeka
unpopular	0.073	0.441	0.164	idakunzwe
unprecedented	0.500	0.491	0.658	bitigeze bibaho
unpredictable	0.429	0.769	0.515	bitateganijwe
unprepared	0.204	0.450	0.152	utiteguye
unpretentious	0.510	0.296	0.410	idasanzwe
unproductive	0.100	0.324	0.237	idatanga umusaruro
unprofessional	0.042	0.370	0.170	umwuga
unprofitable	0.163	0.376	0.217	idaharanira inyungu
unprotected	0.150	0.582	0.197	idakingiwe
unproven	0.296	0.427	0.216	bidafite gihamya
unprovoked	0.565	0.327	0.385	idashidikanywaho
unpublished	0.406	0.480	0.481	bitaratangazwa
unpunished	0.292	0.594	0.519	nta gihano
unqualified	0.170	0.433	0.173	atujuje ibyangombwa
unquestionable	0.469	0.450	0.843	nta gushidikanya
unquestionably	0.500	0.630	0.750	nta gushidikanya
unquestioned	0.562	0.509	0.746	nta gushidikanya
unquote	0.388	0.363	0.517	unquote
unravel	0.378	0.598	0.455	kura
unreachable	0.208	0.679	0.557	kutagerwaho
unread	0.458	0.240	0.214	udasomwe
unreal	0.173	0.431	0.296	bidashoboka
unrealistic	0.229	0.500	0.245	bidashoboka
unreasonable	0.115	0.702	0.264	bidafite ishingiro
unrecorded	0.241	0.351	0.350	bitanditswe
unregistered	0.255	0.337	0.266	utiyandikishije
unregulated	0.344	0.454	0.421	idateganijwe
unrelated	0.302	0.270	0.264	ntaho bihuriye
unrelenting	0.500	0.790	0.875	kudacogora
unreliable	0.108	0.480	0.240	kwizerwa
unremarkable	0.271	0.155	0.230	ntagereranywa
unrepentant	0.240	0.445	0.413	kwihana
unrequited	0.143	0.441	0.179	idakenewe
unresolved	0.135	0.441	0.173	kidakemutse
unresponsive	0.108	0.282	0.244	kutitabira
unrest	0.102	0.577	0.231	imvururu
unrestrained	0.385	0.775	0.627	nta nkomyi
unrestricted	0.698	0.458	0.644	ntarengwa
unromantic	0.208	0.316	0.307	idasanzwe
unruly	0.240	0.745	0.547	bidahwitse
unsafe	0.115	0.562	0.147	umutekano muke
unsanitary	0.063	0.592	0.269	idafite isuku
unsatisfactory	0.122	0.520	0.189	ntibishimishije
unsatisfied	0.200	0.547	0.241	ntibanyuzwe
unsavory	0.071	0.637	0.353	bidasanzwe
unscathed	0.625	0.308	0.611	nta nkomyi
unscheduled	0.312	0.436	0.300	idateganijwe
unscientific	0.396	0.317	0.321	siyansi
unscrew	0.333	0.462	0.396	gukuramo
unscrupulous	0.094	0.727	0.465	kutitonda
unseat	0.229	0.500	0.312	unseat
unseen	0.427	0.351	0.421	ibitagaragara
unselfish	0.615	0.353	0.377	nta bwikunde
unsettled	0.208	0.647	0.170	bidahwitse
unsightly	0.226	0.559	0.373	mu buryo butagaragara
unsolicited	0.094	0.339	0.280	idasabwe
unsolved	0.146	0.390	0.235	kidakemutse
unsophisticated	0.327	0.491	0.339	bidafite ubuhanga
unsound	0.146	0.222	0.272	idafite ishingiro
unspeakable	0.327	0.567	0.393	bitavugwa
unspecified	0.240	0.365	0.165	idasobanutse
unspoken	0.177	0.260	0.208	bitavuzwe
unstable	0.167	0.587	0.150	idahungabana
unsteady	0.122	0.500	0.190	idahungabana
unstoppable	0.625	0.887	0.862	idahagarikwa
unsuccessful	0.140	0.318	0.106	birananirana
unsuitable	0.188	0.528	0.300	ntibikwiye
unsung	0.296	0.330	0.314	kuririmba
unsupervised	0.478	0.481	0.442	idakurikiranwa
unsupported	0.260	0.450	0.221	idashyigikiwe
unsure	0.143	0.580	0.217	udashidikanya
unsurpassed	0.694	0.569	0.798	ntagereranywa
unsuspecting	0.302	0.509	0.413	udashidikanya
unsustainable	0.255	0.650	0.406	bidashoboka
unsweetened	0.396	0.263	0.300	idashimishije
unsympathetic	0.163	0.620	0.281	kutagira impuhwe
untamed	0.429	0.778	0.709	bitamenyekanye
untenable	0.143	0.637	0.425	bidashoboka
untested	0.302	0.296	0.348	atageragejwe
unthinkable	0.365	0.480	0.481	bidashoboka
untidy	0.106	0.610	0.254	idahwitse
untie	0.542	0.463	0.472	fungura
untimely	0.245	0.676	0.233	igihe kitaragera
untitled	0.213	0.240	0.240	izina
untold	0.240	0.367	0.191	bitavuzwe
untouchable	0.490	0.602	0.683	idakoraho
untouched	0.531	0.276	0.600	idakorwaho
untoward	0.122	0.555	0.291	kutubahiriza
untraceable	0.321	0.674	0.574	bidashoboka
untrained	0.149	0.529	0.282	idatojwe
untranslated	0.271	0.188	0.264	idasobanuwe
untroubled	0.750	0.213	0.653	ntakibazo
untrue	0.031	0.500	0.188	ukuri
untrustworthy	0.097	0.449	0.287	kutiringirwa
unturned	0.312	0.255	0.316	idahwitse
unused	0.344	0.231	0.234	idakoreshwa
unusual	0.429	0.433	0.361	bidasanzwe
unusually	0.385	0.406	0.358	bidasanzwe
unutterable	0.406	0.592	0.538	idasubirwaho
unveil	0.439	0.442	0.562	kumurika
unveiling	0.569	0.570	0.675	kumurika
unverified	0.214	0.365	0.180	Kutagenzurwa
unwanted	0.177	0.546	0.205	udashaka
unwarranted	0.091	0.500	0.345	bidafite ishingiro
unwary	0.286	0.417	0.402	utitonze
unwashed	0.365	0.427	0.360	idakarabye
unwavering	0.740	0.630	0.858	ntajegajega
unwed	0.541	0.595	0.459	abatarashaka
unwelcome	0.115	0.480	0.269	ikaze
