English Word	Valence	Arousal	Dominance	Yiddish Word
topographical	0.438	0.350	0.538	טאָפּאָגראַפיקאַל
topography	0.469	0.357	0.506	טאַפּאַגראַפי
topple	0.198	0.820	0.573	אַראָפּוואַרפן
topside	0.708	0.466	0.598	שפּיץ
tor	0.337	0.430	0.418	טאָר
torch	0.531	0.630	0.545	שטורקאַץ
torment	0.057	0.750	0.387	מאַטערן
tormented	0.071	0.855	0.323	געמוטשעט
torn	0.153	0.510	0.283	צעריסן
tornado	0.260	0.896	0.784	טאָרנאַדאָ
torpedo	0.219	0.794	0.707	טאָרפּעדע
torque	0.466	0.375	0.406	טאָרק
torrent	0.541	0.745	0.676	מאַבל
torrid	0.281	0.625	0.517	צאָרנדיק
torsion	0.312	0.651	0.402	טאָרשאַן
torso	0.408	0.394	0.473	טאָרסאָ
tort	0.229	0.635	0.455	טאָרט
tortious	0.312	0.724	0.491	טאָרטיאָוס
tortoise	0.673	0.078	0.250	טאָרטאַס
tortuous	0.194	0.755	0.382	טרויעריק
torture	0.115	0.878	0.555	פּייַניקונג
tortured	0.062	0.890	0.361	געפּײַניקט
toss	0.418	0.725	0.575	וואָרף
tot	0.602	0.431	0.311	tot
total	0.771	0.286	0.714	גאַנץ
totality	0.688	0.443	0.717	גאַנץ
totally	0.820	0.422	0.702	טאָוטאַלי
tote	0.510	0.398	0.625	טאָטע
totem	0.639	0.350	0.571	טאָטעם
touch	0.646	0.477	0.455	אָנרירן
touchdown	0.667	0.770	0.586	טאַטשדאַון
touched	0.592	0.380	0.404	גערירט
touching	0.760	0.439	0.491	רירנדיק
touchy	0.323	0.510	0.343	רירנדיק
tough	0.344	0.588	0.742	האַרט
toughen	0.458	0.683	0.711	פאַרשטאַרקן
toughness	0.552	0.618	0.837	טאַפנאַס
toupee	0.323	0.270	0.324	טאָופּ
tour	0.663	0.545	0.543	רייַזע
tourism	0.823	0.531	0.545	טוריזם
tourist	0.745	0.480	0.430	טוריסט
tourmaline	0.448	0.513	0.441	טורמאַלין
tournament	0.694	0.740	0.611	טורנאַמאַנט
tourniquet	0.335	0.521	0.398	טורניקעט
tout	0.480	0.538	0.375	טאָוט
tow	0.531	0.500	0.508	שלעפּן
towel	0.630	0.208	0.286	האנטוך
tower	0.606	0.380	0.644	טורעם
towering	0.500	0.690	0.806	טאָוערינג
town	0.551	0.299	0.627	שטאָט
townhouse	0.622	0.400	0.443	טאַונכאַוס
township	0.531	0.292	0.667	שטעטל
townspeople	0.677	0.466	0.569	שטעטלעך
toxic	0.008	0.885	0.492	טאַקסיק
toxicity	0.104	0.865	0.491	טאַקסיסאַטי
toxicology	0.302	0.736	0.574	טאָקסיקאָלאָגי
toxin	0.115	0.654	0.456	טאַקסין
toy	0.878	0.420	0.275	צאַצקע
toymaker	0.755	0.510	0.536	צאַצקעמאַכער
trace	0.573	0.346	0.483	שפּור
traceable	0.602	0.370	0.535	טרייסאַבאַל
tracer	0.573	0.327	0.645	טרייסער
traces	0.482	0.448	0.389	שפּורן
trachea	0.448	0.509	0.387	טראַטשעאַ
tracing	0.418	0.591	0.565	טרייסינג
track	0.448	0.433	0.526	שפּור
tracker	0.398	0.744	0.731	טראַקער
tract	0.406	0.422	0.339	שעטעך
tractable	0.635	0.500	0.469	טראַקטאַבלע
traction	0.429	0.585	0.648	טראַקשאַן
tractor	0.449	0.580	0.619	טראַקטאָר
trade	0.561	0.544	0.690	האַנדל
trademark	0.667	0.344	0.750	טריידמאַרק
trader	0.562	0.632	0.854	טריידער
tradesman	0.531	0.431	0.664	הענדלער
trading	0.635	0.602	0.705	טריידינג
tradition	0.830	0.430	0.750	מסורה
traditional	0.677	0.221	0.604	בעקאַבאָלעדיק
traffic	0.323	0.559	0.518	פאַרקער
traffic light	0.490	0.469	0.479	פאַרקער ליכט
trafficking	0.250	0.710	0.399	טראַפיקינג
tragedies	0.100	0.910	0.442	טראַגעדיעס
tragedy	0.052	0.843	0.340	טראַגעדיע
tragic	0.048	0.904	0.396	טראַגיש
trail	0.600	0.322	0.455	שטעג
trailer	0.541	0.490	0.473	טריילער
train	0.666	0.705	0.620	באַן
train set	0.604	0.598	0.464	באַן שטעלן
trained	0.771	0.538	0.645	טריינד
trainee	0.627	0.408	0.352	טרייניער
trainer	0.698	0.719	0.824	טריינער
training	0.714	0.776	0.788	טריינינג
trait	0.469	0.365	0.453	טרייט
traitor	0.112	0.796	0.491	פאררעטער
traitorous	0.073	0.745	0.412	פאַררעטערדיק
trajectory	0.653	0.558	0.779	טרייַעקטאָריע
tram	0.667	0.628	0.492	טראַם
tramp	0.108	0.510	0.182	שלעפּער
trample	0.235	0.764	0.562	צעטרעטן
trampoline	0.604	0.690	0.391	טראַמפּאַלין
tramway	0.615	0.538	0.543	טראַמווייַ
trance	0.469	0.481	0.382	טראַנס
tranquil	0.917	0.094	0.355	רויק
tranquility	0.840	0.135	0.442	זאַכטקייַט
tranquilizer	0.510	0.236	0.596	באַרועכץ
transact	0.521	0.625	0.680	טראַנסאַקט
transaction	0.650	0.577	0.579	טראַנסאַקטיאָן
transatlantic	0.724	0.596	0.706	טראַנסאַטלאַנטיק
transceiver	0.510	0.490	0.537	טראַנססעיווער
transcend	0.604	0.771	0.726	איבערגיין
transcendence	0.656	0.608	0.754	טראַנססענדענסע
transcendent	0.667	0.600	0.824	טראַנסענדאַנט
transcendental	0.635	0.652	0.842	טראַנסענדענטאַל
transcribe	0.500	0.394	0.573	טראַנסקריבירן
transcriber	0.490	0.420	0.615	טראַנסקריבער
transcript	0.639	0.398	0.528	טראַנסקריפּט
transcription	0.592	0.455	0.615	טראַנסקריפּציע
transfer	0.702	0.490	0.519	אַריבערפירן
transference	0.592	0.294	0.551	אַריבערפירן
transferred	0.480	0.450	0.409	טראַנספערד
transfixed	0.427	0.660	0.528	טראַנספיקסטעד
transform	0.735	0.667	0.696	יבערמאַכן
transformation	0.796	0.618	0.770	טראַנספאָרמאַציע
transformer	0.582	0.582	0.723	טראַנספאָרמער
transfusion	0.417	0.730	0.557	טראַנספוסיאָן
transgression	0.158	0.890	0.611	עבירה
transient	0.510	0.405	0.430	טראַנזשאַנט
transistor	0.480	0.480	0.444	טראַנזיסטאָר
transit	0.439	0.590	0.588	דורכפאָר
transition	0.605	0.561	0.558	יבערגאַנג
transitional	0.573	0.472	0.491	טראַנזישאַנאַל
transitive	0.479	0.377	0.414	טראַנסיטיווע
transitory	0.438	0.450	0.407	דורכפאָר
translate	0.604	0.423	0.462	איבערזעצן
translation	0.633	0.435	0.598	איבערזעצונג
translator	0.760	0.412	0.473	איבערזעצער
translocation	0.367	0.612	0.564	טראַנסלאָקאַטיאָן
translucent	0.600	0.500	0.389	טראַנסלוסאַנט
transmission	0.688	0.490	0.611	טראַנסמיסיע
transmit	0.836	0.581	0.673	יבערשיקן
transmitter	0.520	0.511	0.719	טראַנסמיטער
transmutation	0.438	0.740	0.737	טראַנסמיוטיישאַן
transom	0.375	0.385	0.417	טראַנסאָם
transparency	0.847	0.260	0.587	דורכזעיקייַט
transparent	0.542	0.330	0.667	דורכזיכטיג
transplant	0.445	0.806	0.620	טראַנספּלאַנט
transplantation	0.531	0.694	0.610	טראַנספּלאַנטיישאַן
transponder	0.564	0.575	0.565	טראַנספּאָנדער
transport	0.613	0.627	0.605	אַריבערפירן
transportation	0.667	0.560	0.472	טראַנספּערטיישאַן
transporter	0.615	0.625	0.750	טראַנספּאָרטער
transpose	0.440	0.585	0.467	איבערזעצן
transposition	0.312	0.451	0.555	טראַנספּאָזיציע
transsexual	0.264	0.815	0.423	טראַנססעקסואַל
transverse	0.429	0.429	0.525	טראַנזווערס
transvestite	0.270	0.675	0.373	טראַנסוועסטיטע
trap	0.104	0.610	0.391	טראַפּ
trapdoor	0.094	0.670	0.462	טראַפּדאָר
trapeze	0.542	0.625	0.566	טראַפּעז
trapped	0.135	0.615	0.380	פארכאפט
trapper	0.296	0.654	0.491	טרעגער
trapping	0.333	0.621	0.491	טראַפּינג
trappings	0.458	0.462	0.370	טראַפּינגז
traps	0.235	0.673	0.481	טראַפּס
trash	0.163	0.541	0.154	אָפּפאַל
trashy	0.071	0.380	0.161	טראַש
trauma	0.112	0.792	0.453	טראַוומע
traumatic	0.062	0.885	0.427	טראַוומאַטיש
travail	0.500	0.677	0.620	travail
travel	0.931	0.689	0.535	אַרומפאָרן
traveler	0.837	0.571	0.700	טראַוולער
traveling	0.900	0.750	0.582	טראַוואַלינג
traverse	0.571	0.590	0.629	דורכפאָר
travesty	0.354	0.644	0.407	טראַוועסטי
trawl	0.255	0.590	0.464	שלעפּן
trawler	0.316	0.430	0.405	שלעפּן
tray	0.549	0.250	0.345	טאַץ
treacherous	0.112	0.815	0.402	טרעטשעראַס
treachery	0.104	0.852	0.448	טרעטשערי
tread	0.510	0.520	0.426	טרעטן
treadmill	0.459	0.636	0.436	טרעדמיל
treason	0.094	0.806	0.552	טריזאַן
treasure	0.927	0.592	0.821	אוצר
treasured	0.849	0.471	0.730	טרעזשערד
treasurer	0.694	0.456	0.755	טרעזשערער
treasures	0.867	0.771	0.842	אוצרות
treasury	0.812	0.541	0.736	שאַצקאַמער
treat	0.573	0.571	0.436	מייַכל
treatable	0.780	0.302	0.560	טרעאַטאַבלע
treatise	0.604	0.407	0.613	אָפּמאַך
treatment	0.663	0.386	0.620	באַהאַנדלונג
treaty	0.646	0.382	0.667	טריטי
treble	0.358	0.471	0.466	טרעבל
tree	0.670	0.118	0.442	בוים
trees	0.653	0.137	0.537	ביימער
trek	0.469	0.530	0.535	טרעק
trellis	0.299	0.500	0.389	טרעליס
tremble	0.177	0.878	0.388	ציטערן
trembling	0.177	0.824	0.324	ציטערניש
tremendous	0.600	0.888	0.773	ריזיק
tremendously	0.719	0.722	0.661	גוואַלדיק
tremor	0.104	0.833	0.455	טרעמער
trench	0.429	0.760	0.429	טרענטש
trend	0.625	0.458	0.706	גאַנג
trending	0.750	0.472	0.600	טרענדינג
trendy	0.713	0.520	0.536	טרענדי
trepidation	0.582	0.594	0.464	שרעק
trespass	0.229	0.670	0.613	שטראָם
triad	0.469	0.413	0.528	טריאַד
triage	0.398	0.433	0.479	טריאַגע
trial	0.438	0.663	0.612	פּראָצעס
triangle	0.562	0.269	0.352	דרייַעק
triangular	0.430	0.320	0.397	טרייאַנגגיאַלער
triangulate	0.408	0.380	0.517	טריאַנגולירן
triathlon	0.521	0.853	0.663	טריאַטהלאָן
tribal	0.417	0.404	0.482	טרייבאַל
tribe	0.664	0.486	0.516	שבט
tribulation	0.448	0.612	0.484	טריביאַליישאַן
tribunal	0.410	0.670	0.797	טריבונאַל
tribune	0.610	0.585	0.556	טריבונע
tributary	0.615	0.463	0.616	טריביאַטערי
tribute	0.684	0.573	0.700	צינדז
trick	0.542	0.700	0.409	קונץ
trickery	0.146	0.798	0.336	טריקערי
trickle	0.500	0.196	0.231	ויסרינען
trickster	0.375	0.680	0.446	טריקסטער
tricky	0.219	0.651	0.500	טריקי
tricycle	0.633	0.402	0.368	טריסיקלע
trident	0.403	0.606	0.609	טריידענט
trifle	0.271	0.296	0.221	קלייניקייט
trifling	0.375	0.418	0.183	טריפלינג
trig	0.438	0.417	0.415	trig
trigger	0.271	0.804	0.660	צינגל
trigonometry	0.396	0.400	0.616	טריגאָנאָמעטריע
trillion	0.592	0.420	0.623	טריליאַן
trilogy	0.615	0.520	0.664	טרילאַדזשי
trim	0.500	0.466	0.430	trim
trimester	0.783	0.336	0.538	טרימעסטער
trimmer	0.260	0.548	0.529	טרימער
trimming	0.500	0.478	0.325	טרימינג
trine	0.396	0.365	0.317	טרין
trinity	0.635	0.346	0.660	טריניטי
trinket	0.521	0.352	0.368	טרינקעט
trio	0.521	0.613	0.473	טריאָו
trip	0.875	0.643	0.538	יאַזדע
tripartite	0.500	0.480	0.539	טריפּאַרטייט
tripe	0.312	0.361	0.438	טריפּ
triple	0.585	0.385	0.481	דרייַיק
triplet	0.622	0.510	0.618	דרייַיק
triplicate	0.684	0.545	0.717	טריפּליקאַט
tripod	0.406	0.388	0.483	דרייַפוס
tripping	0.276	0.594	0.293	טריפּינג
trite	0.458	0.418	0.290	טריטע
tritium	0.412	0.471	0.422	טריטיום
triumph	0.969	0.798	0.926	טריומף
triumphant	0.949	0.837	0.972	נצחון
trivia	0.690	0.490	0.473	טריוויאַ
trivial	0.406	0.387	0.337	נישטיק
troll	0.378	0.627	0.327	טראָול
trolley	0.562	0.558	0.464	וואַגאָנעטקע
trombone	0.562	0.500	0.500	טראָמבאָן
troop	0.375	0.696	0.750	טרופּע
trooper	0.458	0.694	0.713	טרופּער
troops	0.385	0.718	0.804	זעלנער
trophy	0.947	0.643	0.676	טראָופי
tropic	0.740	0.529	0.536	טראָפּיק
tropical	0.740	0.461	0.509	טראַפּיקאַל
tropics	0.740	0.383	0.412	טראַפּיקס
trot	0.531	0.664	0.396	טראַט
trouble	0.135	0.811	0.452	צרה
troubled	0.167	0.627	0.385	ומרויק
troublemaker	0.260	0.900	0.596	צרות
troubles	0.051	0.854	0.269	צרות
troublesome	0.283	0.894	0.404	טראַבאַלסאַם
trough	0.500	0.308	0.340	קאָרעטע
troupe	0.625	0.406	0.557	טרופּע
trousers	0.625	0.314	0.442	הויזן
trout	0.516	0.387	0.298	פאָרעל
trowel	0.470	0.418	0.250	טראָוועל
truce	0.688	0.441	0.453	שטויס
truck	0.531	0.368	0.546	טראָק
trucker	0.494	0.609	0.500	טראַקער
truckload	0.480	0.450	0.534	טראָקלאָאַד
truculent	0.210	0.731	0.498	טרוקולאַנט
true	0.896	0.436	0.777	אמת
truelove	0.860	0.600	0.587	אמת ליב
truffle	0.677	0.323	0.418	טראַפאַל
truism	0.521	0.422	0.480	טרויזם
trump	0.640	0.716	0.898	טראַמפּ
trumpet	0.573	0.570	0.393	שופר
trumpeter	0.673	0.600	0.676	טרומייטער
truncate	0.323	0.600	0.412	טרונקייט
truncated	0.316	0.602	0.439	טרונקייטיד
trundle	0.507	0.270	0.414	טרונדל
trunk	0.271	0.167	0.404	שטאַם
truss	0.521	0.482	0.569	בינטל
trust	0.888	0.547	0.741	צוטרוי
trustee	0.531	0.442	0.658	טראַסטי
trusting	0.857	0.508	0.750	צוטרוי
trustworthy	0.969	0.315	0.824	פאַרלאָזלעך
trusty	0.863	0.398	0.696	געטריי
truth	0.971	0.400	0.685	אמת
truthful	0.708	0.467	0.807	אמתדיק
truthfulness	0.920	0.549	0.808	אמתדיקקייט
try	0.604	0.551	0.556	פּרובירן
tryout	0.459	0.539	0.472	פּרובירן
tryouts	0.490	0.602	0.594	טריאָוץ
tsunami	0.042	0.944	0.684	צונאַמי
tub	0.449	0.235	0.265	צעבער
tuba	0.542	0.402	0.381	טובא
tubby	0.427	0.423	0.353	טובבי
tube	0.418	0.279	0.409	רער
tuberculosis	0.214	0.519	0.424	טובערקולאָסיס
tubing	0.438	0.363	0.358	טובינג
tubular	0.458	0.361	0.464	טובולאַר
tubule	0.500	0.330	0.333	טובולע
tuck	0.367	0.473	0.361	טאַק
tucker	0.475	0.558	0.429	טאקער
tuesday	0.469	0.184	0.330	דינסטיק
tufted	0.500	0.510	0.406	טופטעד
tug	0.320	0.604	0.558	ציען
tugboat	0.271	0.510	0.652	שלעפּן
tuition	0.531	0.372	0.436	שכר לימוד
tulip	0.730	0.189	0.356	טולפּאַן
tumble	0.276	0.556	0.272	טאַמבאַל
tumbler	0.520	0.260	0.352	טומבלער
tumbleweed	0.312	0.471	0.427	טומבלעוועעד
tummy	0.427	0.365	0.230	טאַמי
tumor	0.102	0.664	0.324	אָנוווקס
tumour	0.092	0.627	0.464	אָנוווקס
tumult	0.271	0.640	0.636	טומל
tumultuous	0.208	0.622	0.590	טומאַלטשואַס
tun	0.386	0.413	0.364	tun
tuna	0.531	0.386	0.304	טונפיש
tunable	0.510	0.364	0.582	טונאַבאַל
tune	0.708	0.479	0.426	ניגן
tunic	0.531	0.248	0.391	טוניק
tuning	0.719	0.390	0.635	טונינג
tunnel	0.312	0.490	0.412	טונעל
turban	0.469	0.386	0.426	טורבאַן
turbidity	0.184	0.607	0.393	טורבידאַטי
turbine	0.520	0.549	0.575	טערביין
turbo	0.583	0.729	0.596	טורבאָ
turbulence	0.062	0.922	0.532	טערבולאַנס
turbulent	0.302	0.792	0.612	טערביאַלאַנט
turd	0.240	0.519	0.383	טורד
turf	0.531	0.192	0.295	טורף
turkey	0.634	0.245	0.247	טערקיי
turmeric	0.542	0.316	0.312	טורמעריק
turmoil	0.198	0.888	0.417	בעהאָלע
turn	0.531	0.398	0.482	דרייען
turnaround	0.560	0.654	0.407	דריי זיך ארום
turned	0.630	0.538	0.583	אויסגעדרייט
turning	0.510	0.684	0.420	ווענדן
turnip	0.561	0.183	0.254	ברוקווע
turnkey	0.531	0.382	0.427	טערנקי
turnoff	0.312	0.560	0.327	לעש אויס
turnout	0.641	0.692	0.898	ארויסגעשטעלט
turnover	0.490	0.392	0.512	ויסקער
turnpike	0.459	0.434	0.462	טערנפּייק
turntable	0.531	0.455	0.406	טערטייבאַל
turpentine	0.320	0.539	0.571	טערפּאַנטיין
turquoise	0.786	0.226	0.357	טערקווויז
turret	0.494	0.500	0.588	טערט
turtle	0.291	0.102	0.271	טשערעפּאַכע
turtleneck	0.583	0.398	0.327	טורטלענעקק
tussle	0.333	0.919	0.691	טוסל
tutelage	0.393	0.442	0.609	טוטעלאַגע
tutor	0.750	0.346	0.826	לערער
tutoring	0.663	0.402	0.702	טוטערינג
tutu	0.583	0.276	0.233	טוטו
tux	0.531	0.365	0.462	tux
tuxedo	0.694	0.354	0.519	טוקסעדאָ
tv	0.622	0.380	0.393	tv
twain	0.541	0.255	0.370	צוויי
twat	0.292	0.459	0.404	טוויט
twats	0.406	0.588	0.383	טוואַץ
tweak	0.440	0.462	0.452	טוויק
tweed	0.510	0.440	0.412	טוויד
tweet	0.659	0.490	0.537	טוועעט
tweezers	0.493	0.408	0.295	פּינצעט
twelfth	0.521	0.292	0.527	צוועלפטע
twelve	0.490	0.298	0.412	צוועלף
twentieth	0.469	0.297	0.346	צוואַנציקסטער
twenty	0.520	0.292	0.286	צוואַנציק
twerp	0.408	0.443	0.384	טווערפּ
twig	0.378	0.288	0.236	צווייגל
twilight	0.622	0.341	0.633	טוויילייט
twill	0.449	0.415	0.353	טוויל
twin	0.688	0.363	0.453	צווילינג
twine	0.521	0.380	0.337	טוויין
twinge	0.316	0.720	0.471	צווילינג
twinkle	0.719	0.724	0.610	פינקלען
twins	0.760	0.473	0.602	צווילינג
twirl	0.552	0.647	0.409	טווירל
twist	0.375	0.469	0.337	דרייַ
twisted	0.071	0.736	0.311	טוויסט
twister	0.330	0.680	0.647	טוויסטער
twit	0.194	0.653	0.198	twit
twitch	0.510	0.740	0.548	צוציען
twitching	0.292	0.700	0.482	ציטשינג
twitchy	0.094	0.918	0.281	ציכטיק
two	0.520	0.200	0.404	צוויי
two step	0.583	0.314	0.327	צוויי שריט
twofaced	0.387	0.620	0.384	צוויי־פֿײַסטער
twofold	0.573	0.333	0.551	צוויי מאָל
twosome	0.583	0.544	0.500	צוויי
tycoon	0.682	0.596	0.867	טייקון
tyke	0.500	0.388	0.300	טיק
type	0.500	0.284	0.364	טיפּ
typewriter	0.542	0.373	0.418	שרייַבמאַשין
typhoid	0.265	0.458	0.401	טייפוס
typhoon	0.323	0.796	0.697	טייפון
typical	0.635	0.206	0.426	טיפּיש
typically	0.569	0.377	0.559	טיפּיקאַללי
typist	0.551	0.559	0.528	טיפּיסט
typo	0.224	0.415	0.255	דרוק טעות
typography	0.480	0.334	0.574	טיפּאָגראַפי
tyrannical	0.167	0.860	0.731	טיראַנניש
tyranny	0.112	0.792	0.705	טיראַני
tyrant	0.115	0.850	0.683	טיראַן
tyre	0.480	0.358	0.407	רעדעל
ubiquitous	0.635	0.571	0.884	ומעטומיק
ubiquity	0.578	0.490	0.595	ווביקוויטי
ugliness	0.094	0.407	0.267	מיעס
ugly	0.167	0.630	0.254	מיעס
uhoh	0.320	0.622	0.284	והאַ
ukulele	0.513	0.358	0.365	וקולעלע
ulcer	0.286	0.596	0.377	געשוויר
ulterior	0.375	0.509	0.490	שפּעטערדיק
ultimate	0.648	0.645	0.544	לעצט
ultimately	0.385	0.480	0.558	לעסאָף
ultimatum	0.219	0.855	0.837	ולטימאַטום
ultimo	0.375	0.363	0.300	ultimo
ultrasound	0.573	0.594	0.600	אַלטראַסאַונד
ultraviolet	0.604	0.448	0.673	אַלטראַווייאַליט
umbilical	0.398	0.406	0.333	אַמביליקאַל
umbra	0.408	0.400	0.337	umbra
umbrella	0.583	0.246	0.255	שירעם
umpire	0.520	0.592	0.755	שופט
umpteen	0.510	0.460	0.611	פילע
unabashed	0.292	0.614	0.488	אומבאשעמט
unabated	0.532	0.420	0.466	אומבאהאלטענע
unable	0.132	0.459	0.193	ניט געקענט
unacceptable	0.133	0.479	0.330	אַנאַקסעפּטאַבאַל
unaccompanied	0.292	0.376	0.297	ניט באגלייט
unaccountable	0.180	0.600	0.543	אומפאַראַנטוואָרטלעכקייט
unaccounted	0.410	0.338	0.361	אומבאַקאַנט
unacknowledged	0.240	0.269	0.116	ניט דערקענט
unadulterated	0.570	0.420	0.528	אומפאַרפאַלן
unaffected	0.542	0.265	0.571	ניט אַפעקטאַד
unafraid	0.500	0.520	0.655	ניט דערשראָקן
unaided	0.290	0.410	0.336	אָן הילף
unaltered	0.571	0.269	0.598	אומגעענדערט
unambiguous	0.406	0.390	0.578	אַנאַמביגיואַס
unanimity	0.490	0.407	0.706	איינשטימיק
unanimous	0.656	0.380	0.682	איינשטימיק
unanimously	0.686	0.333	0.738	יונאַנאַמאַסלי
unannounced	0.240	0.588	0.291	אַנאַנאַונסט
unanswered	0.276	0.361	0.219	ניט געענטפערט
unanticipated	0.255	0.775	0.327	אומגעריכט
unappreciated	0.143	0.431	0.209	ניט אַפּרישיייטיד
unapproved	0.184	0.471	0.254	ניט באוויליקט
unarmed	0.427	0.420	0.241	אומבאװאפנט
